,txId1,txId2,prediction_label
90,89273,230453424,0
3684,86630618,261505462,0
5975,223991874,224240406,0
30679,73427052,73427257,0
32553,105419988,105587499,0
21578,355940734,175311247,0
4485,86564000,88228721,0
1834,3768492,3875654,0
23030,54388447,67628277,0
25115,29489272,29197707,0
28024,96300732,34751094,0
30184,73393419,32844990,0
34289,181980445,181988315,0
34417,156058484,156058489,0
6417,94048575,94648557,0
14997,368735890,372681953,0
28142,97403284,97732183,0
27514,97424124,80664766,0
24805,200457256,73222775,0
11706,378187634,378346583,0
18303,250512980,267300008,0
10337,339057878,339568317,1
35866,3288449,2262862,0
7099,94654488,98643161,0
9800,346170874,347550863,0
33692,155550930,155800513,0
19823,163867054,163867055,0
4706,78214879,224196255,0
2217,310463615,310463614,0
4517,279442971,86929270,0
8830,565334,43388675,0
12199,390247304,390498122,1
15945,312468606,312468603,0
23097,69616403,70449784,0
14959,2984918,306822977,0
19547,166502955,163832330,1
6830,94381422,98641643,0
18659,268827763,269128526,0
34756,194349647,6629462,0
6088,224234956,71996104,0
18279,66826725,129397084,0
12491,390423284,345484250,0
33225,106393045,106393044,0
1403,213007221,230422126,0
25424,39661890,39662525,0
29899,73024528,12649359,0
12048,65477362,390338554,0
29421,72015849,72366603,0
6015,224669604,133878949,0
28905,12663816,12663785,0
9201,67298352,43000157,0
25018,77175773,10020863,0
33388,94407937,20521889,0
14881,2984918,298114632,0
32598,106311440,106311436,0
35708,218143502,218680450,0
14398,113555830,105925907,0
12655,248899196,248937572,0
3750,87400119,87718724,0
30108,72336793,72745149,0
14537,99183764,99183761,0
23707,68987712,69750268,0
22172,3300754,98509842,0
4525,22837788,22837818,0
30082,72676611,73267674,0
16278,5678249,319040497,0
15303,372734999,308007318,0
18775,84997418,91722752,0
5781,224212618,224745590,0
24609,35598976,69490698,0
33322,155535023,35617620,0
4124,57920882,37684867,0
28057,84887530,97727559,0
6084,224961186,225286689,0
23819,70342585,67557272,0
3720,22837797,22837907,0
6845,94064109,94334467,0
32865,106506098,108020351,0
11812,378670382,378670384,0
4383,86599059,58098921,0
6533,94476022,94605189,0
34018,156126098,121225693,0
2349,310467892,310467890,0
21826,355095710,355095705,0
33858,155655694,64852016,0
22576,288375467,226728629,0
19202,139326136,247694250,0
16192,331536061,363341720,0
29816,73328197,73327121,0
598,232037400,232037399,0
8826,565334,43466166,0
22856,288332523,288332892,0
14860,317009273,317009342,0
19094,139276544,139276515,0
8355,226668069,179112629,1
28177,6989909,4669579,0
35471,1854409,218545234,0
9152,42626007,42626004,0
18065,272089241,272089255,0
9516,180735,4464561,0
25800,115209597,115268291,0
477,231995064,232468876,0
27354,6978680,98605819,0
26549,18277003,92198600,0
2324,310510633,310510629,0
33202,261272976,106712340,0
9249,43438208,43438203,0
6085,225667211,225895063,0
5050,95540887,10117120,0
17065,331565733,331565726,0
22995,67631244,64211564,0
15656,372872692,372971292,0
13226,362840874,362953832,1
31423,92120887,94288934,0
32478,106318883,106723890,0
32915,105786794,105786789,0
33375,155573753,20521889,0
21572,355009226,346354697,0
26993,148838411,148844172,0
23113,54717534,70449784,0
1219,232686009,7089467,0
3810,87633080,86821740,0
14439,99258542,99636452,2
26662,149162480,149162476,0
33309,68583113,35617620,0
19776,163912626,163651262,0
16074,321112829,372957766,0
21613,133399450,355005980,0
27191,96703683,46325611,0
30224,72360542,73114078,0
1744,3878589,3878606,0
31352,94596465,107412752,0
20182,299044139,300413520,1
15199,372670728,372749938,0
24474,203177072,63848074,0
18195,3756594,223557034,0
30510,67270653,72300741,0
33289,164849071,164753022,0
91,230453431,230453424,0
12823,248903650,248903647,0
14038,210627653,210644361,0
28186,96318989,96666459,0
9713,234167195,234167193,2
16038,316780127,119541224,2
19446,163867922,163867656,0
33597,156077583,156313815,0
31249,6887417,94288274,0
13424,363060718,337363671,0
12473,301869046,390558595,0
20877,386125688,386139826,0
620,230575457,2758467,0
14077,104167647,115125199,0
10597,339097896,280332343,0
30250,70809206,55483333,0
21970,355181535,355215474,0
29721,1153751,73227485,0
28269,97732192,97732189,0
4327,86735500,44980094,0
24186,26229388,120019034,1
7522,136738101,191118843,0
25092,28866150,29131565,0
14490,99914208,99914126,0
10920,15141494,15240282,0
4606,87637968,13641453,0
10770,339641856,339153238,0
8423,226668063,179113037,1
20222,298731571,299155116,0
1143,230422126,232398771,0
26875,7014841,7014913,0
34154,163403634,164753015,0
17176,272271687,272429280,0
30363,73167593,73231487,0
24851,118479624,200633982,0
11853,292019793,246037397,0
1825,232453645,13773398,0
25946,115193083,115193133,0
19481,166499058,163839400,2
13208,363607228,363652118,0
12237,241716526,352368865,0
7826,191165113,191163183,0
17946,272282671,272282675,0
25456,30072090,29735405,0
14858,2984918,311163817,0
28267,96985766,97018898,0
8040,190053568,30373184,0
20447,301185826,301185829,0
8278,190509183,190837552,0
2152,288508689,314908507,0
23064,43396863,54717534,0
8024,190832756,190832681,0
24775,198812380,200992468,0
22643,14341398,288420420,0
24363,8691444,200950000,0
12316,390068375,390535573,0
8115,190532006,190829544,0
470,214640857,226889376,0
16346,5689045,334014545,0
18288,3756594,250512980,0
34575,155627664,155721099,0
8104,10738753,191117765,0
3907,86618186,87628087,0
10785,339105873,61734473,0
7665,190471921,190471894,0
28383,12806181,12806113,0
32317,105423532,189431228,0
17617,272152627,272683308,0
29592,27575460,73405590,0
18290,5966083,250512980,0
29993,63276814,72332073,0
30210,70823472,72404137,0
35997,4688155,4692401,0
22891,288450934,288450941,0
23211,67572674,54893254,1
20415,298707392,91730734,0
5820,224193103,224217528,0
35155,24459104,62752980,0
27663,96923963,98034161,0
8096,190967287,190967276,0
20022,163720718,163720719,0
764,230969607,234457549,0
8768,13091685,68706499,0
3551,88029849,241183908,0
36433,194335206,157995799,0
22526,40095056,288741004,0
24562,2070455,200969391,0
12552,390040335,247095485,0
22114,1127922,92481196,0
17741,272153905,272488592,0
2783,245425318,195634780,0
14882,2984918,316804708,0
18866,84470424,84752806,0
21888,298732576,355110098,2
22252,96378165,96378076,1
36014,7952,2317702,0
12852,248922772,248922768,0
8150,191574585,190041666,0
12949,363084247,363615254,0
35777,218028677,218279669,0
17090,363342180,337172319,0
33459,156058477,156058497,0
34793,31409359,196092023,0
12177,399567485,390769726,0
14081,107498498,115125199,0
5530,223904581,225091936,0
32398,105597619,105597612,0
2144,310468166,310723095,0
18480,179193468,269139450,0
33180,106310566,106310561,0
25594,114538747,115186990,0
31545,94288272,94288267,0
24456,198793602,198793579,0
16287,331512018,331556231,0
10465,339059139,339058909,0
28056,96580278,97014328,0
9206,43147733,43147729,0
800,230452750,37233988,0
11027,15988981,15988990,0
35810,218135759,218559028,0
24703,15456615,26426749,0
9512,234711189,234711161,1
11803,378138278,378316477,0
33201,23229087,105596298,0
1076,232034949,232037410,0
4268,86802005,86940486,0
25593,114603391,115186990,0
24260,84288626,201862388,0
33604,156101666,156313815,0
6893,94409971,98756741,0
3252,245419213,246358028,0
33639,155586228,7556199,0
13697,209086584,209802609,0
12157,228080610,314566746,0
22392,6472187,96342162,0
31453,94267139,53450313,0
34229,135011010,135973640,0
14486,14105577,115084835,0
20228,300265216,299155116,1
2994,246132114,245966836,0
33952,66349722,156316756,0
4947,224689640,225061677,0
32045,105424606,106320422,0
25564,115723287,115722990,0
22073,5684082,95556844,0
3380,246149106,246414702,0
29661,48473207,38538087,0
1522,232406455,230526084,0
25541,115047927,115047933,0
16201,3180883,336046249,0
14571,99916135,99916028,0
24710,216559783,200032992,0
19410,165576250,163832331,0
10716,282692531,339159344,0
4608,87752037,87752035,0
6427,94114757,94648557,0
5097,224195569,224195250,0
10614,339499222,339576494,0
751,232359151,230555921,0
28453,12678376,12781074,0
28133,76258823,96580278,0
27900,4860461,97724167,0
35874,3289104,2262862,0
31003,94340900,91934616,0
14884,2984918,372979931,0
5071,56023047,225320725,0
28940,27064182,12806516,0
2568,310087933,310469457,0
16292,331500751,331536030,0
21056,355157406,167102034,0
5450,225054962,225054966,0
7938,191118458,126858847,0
16384,331575736,337128947,0
31900,105588440,105588420,0
7701,190450660,190450302,0
25043,200627453,98089343,0
29518,26551908,29359565,0
3002,245178109,245217071,0
32624,105856938,105856925,0
11360,241499254,238396198,0
280,89273,232062109,0
27208,45430166,46325611,0
9452,134785,121957452,0
10715,339159358,339159344,0
19127,134661007,139232027,0
15349,312450800,372695235,0
22625,3181,96460051,0
17524,272683424,272683418,0
26380,161397569,149823959,1
6148,59052396,224976809,0
20802,377165354,386049954,2
22873,288456648,203032206,0
36259,158574498,109383451,0
19048,161473388,294589966,0
5708,13580330,225924515,0
7087,94008636,94575798,0
29365,12781760,12805564,0
16694,336465238,336465236,0
11995,390774944,390774941,0
6716,94328965,94500456,0
25441,30173547,29852791,0
4458,87658533,4421569,0
25760,115038303,115209597,0
4257,39169761,87718729,0
22145,2344688,200476199,0
34247,56567194,155844331,0
18498,106651731,488266,0
8277,191185686,3157695,0
26420,149567178,149161349,0
35812,218264913,219555853,0
25686,115920425,115723285,0
6968,94174540,94174202,0
5037,224963226,225286030,0
6041,223873108,223873114,0
10179,347843363,132923888,0
11738,378120377,378249391,1
25154,28809392,29157617,0
15289,372810535,372979942,0
35070,26945566,218295883,0
34068,155796287,156227730,0
12211,390534310,375299665,0
14987,2984918,310795316,0
19452,163593267,163720270,0
23858,70454028,55121372,0
14211,99128315,99679765,0
34291,181978788,181988315,0
26628,31614040,149146581,0
18492,276992178,269891747,0
1993,735881,312823047,0
11649,378361114,378476200,0
5650,225336634,225914463,0
35164,218281869,3510576,0
16508,55551031,333094962,0
26271,12061837,79074357,0
4863,224240404,224280369,0
11518,241499582,241532146,0
10606,339576533,339576494,0
7381,190114853,190450671,0
25678,114560432,114656657,0
21668,355007264,355181806,0
36239,157581707,157581680,0
27046,148837147,148837342,0
6395,94436228,94653821,0
11660,378369098,378476200,0
25923,114651822,115723400,0
14158,42952256,99933118,0
6941,94192366,94493849,0
9135,43151672,43151671,0
12999,307393218,363322994,0
9234,68381387,43134284,0
23830,70333393,67572549,1
35309,30084029,218660893,0
28090,96655080,97757487,0
20864,338093755,381120117,0
25725,63407348,115534952,0
13657,209785341,209810063,0
14903,314727175,317009288,0
15265,94796531,309008176,0
3393,244681582,244681572,0
31873,2346845,106402470,0
6614,94496910,94671576,0
18144,15329918,23879619,0
27805,16838611,97714505,0
34210,155694755,156309777,0
31320,94302243,94302230,0
4989,225058741,155346710,0
25891,88261666,115275152,0
21932,355090939,58507756,2
11094,15419167,15867532,0
8883,565334,43322908,0
5876,223875979,224278901,0
26978,148839597,148839603,0
26313,148612086,148612058,1
28812,12661079,12682884,0
25944,114447297,115170044,0
21301,355213341,200673481,0
21895,355170334,355170333,0
8617,174771782,179035298,0
34559,155589860,155589863,0
1724,230963675,89941897,0
21975,224166670,355156392,0
19281,163862207,163862197,0
9567,4461089,4456967,0
27924,18864639,96610478,0
4690,224248377,224248371,0
28465,12781713,12781074,0
11438,240761950,244650708,0
33105,106391956,106391950,0
9936,23855743,346396035,0
33171,105859033,105859030,0
27442,52309847,97481182,0
21099,28361537,110549870,0
35556,218293512,218398208,0
9827,346413858,346413732,0
4020,61125652,4762079,0
19300,163585655,168173722,0
30909,4298337,99262938,0
9099,68713141,43363125,0
12760,248904069,248919886,0
8640,175101308,22476628,0
4079,45246275,86838329,0
5794,115477156,225687035,0
15388,321774720,372722866,0
15880,323475871,372722330,0
30095,71449573,71756544,1
14552,113852709,99970360,0
11333,238396198,243777780,0
13172,362901803,362959412,0
32709,46893559,108052314,0
14617,2984918,315767691,0
21314,355127384,355102398,1
13639,209982244,210488058,0
8350,226667560,179112629,1
12913,8278020,363764429,0
3984,279477635,55932264,0
13495,209722177,209485498,1
26955,149596432,149627692,0
32015,37263284,106416833,0
35887,7952,3311004,0
28294,96311795,96961708,0
5786,224681954,225055321,0
5011,224203907,189191215,0
21833,355182380,295879136,0
11433,241527378,243902489,0
12720,248886979,249338765,2
20516,236470710,299057376,0
18629,269599270,283190991,0
1875,3916977,232909664,0
33175,105979512,106359123,0
21728,355155569,355370483,0
5292,146041154,106329652,0
12992,8278020,325390370,0
33649,155690140,156066467,0
22446,91835792,92512173,0
1037,232472206,232472208,0
15513,31074343,372732451,0
12977,154335576,363682080,0
15703,372810494,372957117,0
23338,54810848,67651174,0
8740,175399415,179036877,0
27285,37520166,36838022,0
19077,294305548,294582201,0
13380,92686245,363290589,0
14772,2984918,322987271,0
23015,54721593,69266648,0
25096,30204891,30204549,2
28927,12690040,9804891,0
15163,321774708,310796576,0
13145,362862808,362961719,2
24454,198793586,198793579,0
31277,94075210,98658080,0
11581,238306256,238222599,0
27292,34331034,36838022,0
26480,78789157,118639527,0
4533,279150035,279150050,0
9990,346175368,346413858,0
20497,299047466,299047453,0
10552,159771605,67908055,0
26812,148841737,148841741,0
9927,23855743,346401091,0
2992,246371229,246460190,0
27741,96319936,98066463,0
11746,326277388,378470817,0
17049,336465447,336465446,0
20207,298776526,299155002,0
34937,196107124,195451220,0
32706,106295450,106295448,0
187,89273,49960790,0
9678,118137011,64580914,1
35825,64174053,218073424,0
27703,97938155,97025802,0
13320,362992490,82865807,0
27463,36338162,97395586,0
17994,272483711,272483710,0
26714,103063599,75995640,0
28033,6975200,97733182,0
34502,155809126,156213728,0
2596,310108150,310681616,0
21569,47812236,143616691,0
31730,94133499,94245175,0
17280,66502079,272334245,0
26145,148568442,148568416,0
22775,288118665,4659458,0
3952,86842876,86842869,0
18626,269874323,269871997,0
23094,67586146,62241682,0
5358,224720238,225323456,0
27820,96301568,97025225,0
32113,105426029,106302011,0
1438,232472215,232472220,0
10750,339160607,339160602,0
9178,43133742,43468614,0
22213,95639401,96365231,1
12127,390041977,390339775,1
23455,26136345,67628742,0
29638,71997478,39457631,0
6121,224716311,224976568,0
957,232377157,230770487,0
6507,94434994,96576418,0
33214,106393478,106393474,0
8966,42671446,58933309,0
5687,224207594,225070172,0
18141,6214724,23879619,0
5446,11762149,225341793,0
11290,15839263,23450745,0
26840,38892588,149570736,0
13395,363049987,363764726,0
10308,459148,226903947,0
11549,241567640,238498043,0
6133,224683068,225908807,0
31773,99262958,91960684,0
19083,138536514,108030025,1
11830,293656088,378593356,2
5754,224190441,225657911,0
7491,190467140,71439409,0
27596,97430363,6851025,0
11034,15428383,15428388,0
30801,73324449,73324446,0
19875,163867589,124314892,2
12507,395279605,391070752,0
18004,80157737,150486853,0
30274,71450731,71994276,1
26125,148549354,148568416,0
34879,66438003,66437997,0
15166,2984918,372956785,0
7116,94152728,94330815,0
26367,148836228,77957091,0
4338,86590546,16120135,0
20176,299041515,300413520,1
24996,199312098,199944367,0
24180,43840946,201420450,0
3913,399523,86608030,0
30502,73219267,73241949,0
29583,73319075,73405590,0
1893,230423455,226907304,0
32466,60954387,85805647,0
8563,182144437,179035282,0
31093,94302230,99098561,0
35188,26945566,218314014,0
18808,85004971,85004943,1
4512,86738292,58126848,0
1243,230339756,232037400,0
11075,15872598,16216080,0
31695,94129869,98649358,0
21094,16827115,155287260,0
5243,224974832,225675072,0
20487,299172437,299172434,0
16144,3180883,136428640,0
28601,13418808,12780176,0
36507,188753532,161301419,0
1126,7991441,231176668,0
28249,9015009,97405719,0
22022,355095894,355095890,0
4510,24177533,86738306,0
17588,272334316,272419344,0
15547,67352006,373153098,0
30995,94574802,91934616,0
28730,12664310,12990251,0
21599,355006939,355182203,0
15406,306363663,368778263,0
25730,2343907,39012183,0
19003,84363917,84471949,0
18106,272141696,272271687,0
14157,3725934,99933118,0
6837,94509751,94509571,0
9997,400496647,399704113,0
22964,53858303,69776359,0
10576,339261714,152033169,0
